address,zipcode,county,price,housing_type,beds,baths,sqfts,lotsize,garage,yearbuilt
"589 Capistrano Dr, Oakland, CA 97603-3521",-3521,Alameda County,"$419,888 ",Single Family Residence,3,2,"1,209","4,000",0,1948
"9615 Olive St, Oakland, CA 94603",94603,Alameda County,"$725,000 ",Residential Income,,,"3,824","5,370",–,1966
"22940 Ashwin Court, Hayward, CA 94541",94541,Alameda County,"$899,000 ",Single Family Residence,4,3,"2,800","5,666",2,2017
"2156 Mastlands Dr, Oakland, CA 94611",94611,Alameda County,"$599,000 ",Land,,,,,,
"26775 Hayward Blvd, Hayward, CA 94542",94542,Alameda County,"$110,000 ",Business Opportunity,,,,,,
"2835 Darwin St, Hayward, CA 94545",94545,Alameda County,"$649,999 ",Single Family Residence,3,2,"1,128","5,194",2,1957
"29309 Whalebone Way, Hayward, CA 04544",4544,Alameda County,"$179,000 ",Manufactured In Park,2,2,"1,680",–,2,–
"7415 Arthur St, Oakland, CA 94605",94605,Alameda County,"$395,000 ",Single Family Residence,3,1,"1,030","2,975",1,1926
"34765 Skylark Dr., Union City, CA 94587",94587,Alameda County,"$435,000 ",Condominium,2,1,903,0,2,1972
"16039 E 14th St, San Leandro, CA 94578",94578,Alameda County,"$769,000 ",Commercial Sale,,,"2,880","2,880",,0
"936 Lucia Ct, Hayward, CA 94541",94541,Alameda County,"$499,000 ",Single Family Residence,3,2,"1,580","8,040",2,1950
"11330 Lochard Sreet Lot 1, Oakland, CA 94605",94605,Alameda County,"$699,000 ",Land,,,,,,
"2332 9th St, Berkeley, CA 94710",94710,Alameda County,"$1,500,000 ",Residential Income,,,"4,464","6,500",–,19650
"1085 Murrieta Blvd 223, Livermore, CA 94550",94550,Alameda County,"$360,000 ",Condominium,2,2,955,4.241,0,1974
", Oakland, CA 94607-4261",-4261,Alameda County,"$429,000 ",Commercial Sale,,,"9,998","9,998",,1984
", Hayward, CA 94541",94541,Alameda County,"$1,395,000 ",Commercial Sale,,,"6,600","10,388",,1928
", Oakland, CA 94607",94607,Alameda County,"$339,000 ",Business Opportunity,,,,,,
"6543 Regional Street, Dublin, CA 94568",94568,Alameda County,"$25,000 ",Business Opportunity,,,,,,
"0 Central Blvd, Hayward, CA 94542",94542,Alameda County,"$45,000 ",Land,,,,,,
"00 Arroyo Rd, Livermore, CA 94550",94550,Alameda County,"$749,000 ",Land,,,,,,
"495 Mitchell Ave, Alameda, CA 94501",94501,Alameda County,"$977,253 ",Condominium,3,2/1,"2,072",–,2,2016
"13 Grant Line Road, Livermore, CA 94551",94551,Alameda County,"$2,499,950 ",Land,,,,,,
"6819 Skyview Drive, Oakland, CA 94605",94605,Alameda County,"$1,406,320 ",Condominium,4,3/1,"3,161",0,2,2018
"22385 Sonoma St, Hayward, CA 94541",94541,Alameda County,"$309,000 ",Land,,,,,,
"0 Grant Line Road, Livermore, CA 94551",94551,Alameda County,"$2,499,950 ",Land,,,,,,
"36408 Fremont Blvd, Fremont, CA 94536",94536,Alameda County,"$40,000 ",Business Opportunity,,,,,,
"1505 E Juana Ave, San Leandro, CA 94577",94577,Alameda County,"$968,800 ",Single Family Residence,2,2,"3,679","9,583",2,1952
"451 28th St, Oakland, CA 94609",94609,Alameda County,"$4,200,000 ",Land,,,,,,
"491 Mitchell Ave, Alameda, CA 94501",94501,Alameda County,"$1,050,900 ",Condominium,3,3/1,"1,784",–,2,2016
"4159 Wallis Ranch, Dublin, CA 94568",94568,Alameda County,"$827,880 ",Condominium,3,2,"1,852","2,300",2,2017
"15964 Via Granada, San Lorenzo, CA 94580",94580,Alameda County,"$498,800 ",Single Family Residence,3,2,"1,150","5,060",1,1951
"5301 Bancroft Ave, Oakland, CA 94601",94601,Alameda County,"$420,000 ",Single Family Residence,2,1,"1,067","4,191",1,1929
"15010 Broadway Ter, Oakland, CA 94611",94611,Alameda County,"$425,000 ",Land,,,,,,
"301 Broadmoor Blvd, San Leandro, CA 94577",94577,Alameda County,"$595,888 ",Single Family Residence,3,1,"1,273","7,500",1,1926
"3817 Market St, Oakland, CA 94608",94608,Alameda County,"$125,000 ",Business Opportunity,,,,,,
"2707 Rose, Berkeley, CA 94708",94708,Alameda County,"$995,000 ",Land,,,,,,
"3020 Bartlett Street, Oakland, CA 94602",94602,Alameda County,"$679,000 ",Single Family Residence,3,1,"1,081","5,000",1,1922
"24717 Fairview Ave, Hayward, CA 94542",94542,Alameda County,"$1,550,000 ",Single Family Residence,3,2,"1,400",3.71,2,1973
"18974 Meekland Ave, Hayward, CA 94541",94541,Alameda County,"$850,000 ",Land,,,,,,
", Oakland, CA 94601-5306",-5306,Alameda County,"$950,000 ",Business Opportunity,,,,,,
", Oakland, CA 94601-5306",-5306,Alameda County,"$560,000 ",Business Opportunity,,,,,,
", Oakland, CA 94601-5306",-5306,Alameda County,"$530,000 ",Business Opportunity,,,,,,
"De Vaca, Hayward, CA 94544-6003",-6003,Alameda County,"$175,000 ",Manufactured In Park,2,2,"1,680",–,2,–
"108 Kerwin Ave, Oakland, CA 94603",94603,Alameda County,"$405,950 ",Single Family Residence,3,1,"1,075","4,056",0,1942
"25377 Morse Ct, Hayward, CA 94542",94542,Alameda County,"$1,125,000 ",Land,,,,,,
"25377 Morse Ct, Hayward, CA 94542",94542,Alameda County,"$1,125,000 ",Single Family Residence,3,2,"1,579",0.63,0,1952
"2636 38th Ave, Oakland, CA 94619",94619,Alameda County,"$499,000 ",Single Family Residence,5,2,"1,473","3,500",2,1904
"2866 Webster St, Oakland, CA 94609",94609,Alameda County,"$998,000 ",Commercial Sale,,,"3,894","2,366",,1930
"0 Girvin Dr, Oakland, CA 94603",94603,Alameda County,"$450,000 ",Land,,,,,,
"320 8th St 2d, Oakland, CA 94607",94607,Alameda County,"$429,000 ",Commercial Sale,,,710,"9,998",,1985
"510 Carrick Ct, Hayward, CA 94542",94542,Alameda County,"$1,150,000 ",Single Family Residence,5,3/1,"3,619",0.32,3,2007
"510 Carrick Ct, Hayward, CA 94542",94542,Alameda County,"$1,150,000 ",Single Family Residence,5,4/1,"3,619",0.318,3,2007
"101 Dunfirth Drive, Hayward, CA 94542",94542,Alameda County,"$1,360,880 ",Single Family Residence,5,4/1,"4,021","7,854",3,2018
"112 Dunfirth Drive, Hayward, CA 94542",94542,Alameda County,"$1,675,880 ",Single Family Residence,5,4/1,"4,678","7,703",3,2018
"8th St, Oakland, CA 94607",94607,Alameda County,"$339,000 ",Business Opportunity,,,,,,
"7870 Ney Avenue, Oakland, CA 94605-3310",-3310,Alameda County,"$760,000 ",Single Family Residence,4,3,"1,850",0.31,2,1925
"1072 56th Street, Oakland, CA 94608",94608,Alameda County,"$899,000 ",Triplex,,,"1,845","4,750",–,1899
"301 Broadmoor Blvd, San Leandro, CA 94577",94577,Alameda County,"$595,888 ",Single Family Residence,3,1,"1,273","7,500",1,1926
"1319 Park Street, Alameda, CA 94501",94501,Alameda County,"$99,999 ",Business Opportunity,,,,,,
"4175 Seven Hills Road, Castro Valley, CA 94546-2248",-2248,Alameda County,"$998,000 ",Single Family Residence,3,1/1,"1,709","16,562",2,1942
"3392 Oakes Drive, Hayward, CA 94542",94542,Alameda County,"$1,395,000 ",Single Family Residence,4,3,"3,604",0.28,4,1992
"3525 Foothill Blvd, Oakland, CA 94601",94601,Alameda County,"$629,000 ",Residential Income,,,"2,378","3,000",–,1926
"1525 Adeline Street, Oakland, CA 94607-2809",-2809,Alameda County,"$560,000 ",Single Family Residence,4,1,"1,823","3,850",0,1902
"8379 Golf Links Rd, Oakland, CA 94605",94605,Alameda County,"$544,000 ",Single Family Residence,4,2/1,"1,976","6,390",0,2008
"7039 Coombsville Way, Dublin, CA 94568",94568,Alameda County,"$868,787 ",Condominium,4,3/1,"2,160",0,2,2018
"7027 Coombsville Way, Dublin, CA 94568",94568,Alameda County,"$776,000 ",Condominium,3,2/1,"1,637",0,2,2018
"633 Kalthoff Cmn, Livermore, CA 94550",94550,Alameda County,"$7,900,000 ",Single Family Residence,6,5,"5,287",21.05,3,2003
"661 Monticello Ter, Fremont, CA 94539",94539,Alameda County,"$7,888,000 ",Single Family Residence,7,7/4,"15,000",2,5,2004
"5522 Walnut St, Oakland, CA 94605",94605,Alameda County,"$579,000 ",Single Family Residence,3,1,"1,279",0.74,1,1927
"2541 San Leandro Blvd., San Leandro, CA 94578",94578,Alameda County,"$398,000 ",Condominium,2,2,890,1080,1,1980
"1298 100th Ave, Oakland, CA 94603",94603,Alameda County,"$449,000 ",Duplex,,,"1,628","5,376",–,1944
"4448 Macarthur Boulevard, Oakland, CA 94619-2700",-2700,Alameda County,"$550,000 ",Single Family Residence,3,2,"1,176","4,720",1,1921
"33559 Maverick Loop, Fremont, CA 94555",94555,Alameda County,"$1,903,986 ",Single Family Residence,6,4/1,"3,400","5,400",3,2017
"9674 Elmview Dr, Oakland, CA 94603",94603,Alameda County,"$298,000 ",Townhouse,3,1/1,"1,252","1,158",0,1984
"2303 Martin Luther King Jr Way, Oakland, CA 94612",94612,Alameda County,"$1,900,000 ",Commercial Sale,,,"10,000","10,000",,1946
"650 Cleveland, Albany, CA 94710",94710,Alameda County,"$659,000 ",Commercial Sale,,,"1,506",0.3,,1964
"108 Kerwin Ave, Oakland, CA 94603",94603,Alameda County,"$405,950 ",Single Family Residence,3,1,"1,075","4,056",0,1942
"1745 15th, Oakland, CA 94607",94607,Alameda County,"$925,000 ",Single Family Residence,3,2/1,"1,755","1,850",1,2017
"1741 15th, Oakland, CA 94607",94607,Alameda County,"$925,000 ",Single Family Residence,3,2/1,"1,755","1,850",1,2017
"4508 Brookdale Ave, Oakland, CA 94619",94619,Alameda County,"$619,000 ",Single Family Residence,2,1,"1,144","4,080",1,1925
", Oakland, CA 94609",94609,Alameda County,"$299,000 ",Business Opportunity,,,,,,
"Foothill Blvd, San Leandro, CA 94578",94578,Alameda County,"$1,079,000 ",Residential Income,,,"2,860","3,500",0,1930
"2108 3rd St, Livermore, CA 94550",94550,Alameda County,"$390,000 ",Land,,,,,,
"19827 Summerglen Pl, Castro Valley, CA 94552",94552,Alameda County,"$729,000 ",Townhouse,3,2/1,"1,443","1,948",2,1996
"2842 W Ruby Hill Dr, Pleasanton, CA 94566",94566,Alameda County,"$3,288,800 ",Single Family Residence,4,3/3,"6,205",0.81,4,2001
"4209 Brindisi Pl, Pleasanton, CA 94566",94566,Alameda County,"$2,149,900 ",Single Family Residence,5,4,"4,291",0.69,3,2002
"2550 Dana St, Berkeley, CA 94704",94704,Alameda County,"$389,000 ",Condominium,1,1,700,25,1,1961
"9680 Mountain Blvd, Oakland, CA 94605",94605,Alameda County,"$125,000 ",Land,,,,,,
"6815 Bain Avenue, Newark, CA 94560",94560,Alameda County,"$2,500,000 ",Land,,,,,,
"4600 Rochelle Dr, Union City, CA 94587",94587,Alameda County,"$600,000 ",Single Family Residence,4,2,"1,632","7,530",2,1976
"9670 Mountain Blvd, Oakland, CA 94605",94605,Alameda County,"$145,000 ",Land,,,,,,
"9810 Thermal St, Oakland, CA 94605",94605,Alameda County,"$649,000 ",Single Family Residence,4,3,"2,771","7,500",2,1963
"6615 Crow Canyon Rd, Castro Valley, CA 94552-9676",-9676,Alameda County,"$1,929,800 ",Single Family Residence,6,4,"6,116",1.77,3,2007
"3780 Bonde Way, Fremont, CA 94536",94536,Alameda County,"$2,288,800 ",Commercial Sale,,,"10,138",0.33,,1986
"100 Dunfirth Drive, Hayward, CA 94542",94542,Alameda County,"$1,698,880 ",Single Family Residence,5,4/1,"4,678","7,378",3,2017
"3900 Aqua Vista St, Oakland, CA 94601",94601,Alameda County,"$710,000 ",Single Family Residence,3,2,"3,000","5,000",0,1923
"6483 Marguerite Dr, Newark, CA 94560",94560,Alameda County,"$899,000 ",Single Family Residence,6,3,"2,098","7,200",2,1963
"6868 Moore Dr, Oakland, CA 94611",94611,Alameda County,"$239,000 ",Land,,,,,,
"8950 Crow Canyon Rd, Castro Valley, CA 94552",94552,Alameda County,"$3,500,000 ",Land,,,,,,
"2881 Baumberg Avenue, Hayward, CA 94545",94545,Alameda County,"$950,000 ",Commercial Sale,,,"1,050",0.29,,1940
"2538 Carisbrook Dr, Oakland, CA 94611",94611,Alameda County,"$749,000 ",Single Family Residence,5,2/2,"1,815","6,163",2,1976
"1012 Shotwell Ct, Pleasanton, CA 94566",94566,Alameda County,"$3,495,000 ",Single Family Residence,6,6/1,"7,129",9.9,6,2014
"3231 Vineyard, Pleasanton, CA 94566",94566,Alameda County,"$177,000 ",Manufactured In Park,2,2,"1,368",–,1,–
"2881 Baumberg Ave, Hayward, CA 94545",94545,Alameda County,"$950,000 ",Single Family Residence,3,2,"1,050",0.31,0,1940
"2491 1st St, Livermore, CA 94550",94550,Alameda County,"$299,000 ",Business Opportunity,,,,,,
"1121 40th Street, Emeryville, CA 94608",94608,Alameda County,"$369,000 ",Condominium,1,1,622,0,1,2005
"2002 Jubilee Dr, Hayward, CA 94541",94541,Alameda County,"$875,000 ",Single Family Residence,3,2/1,"1,692","1,843",2,2017
"2004 Jubilee Dr, Hayward, CA 94541",94541,Alameda County,"$849,900 ",Single Family Residence,3,3/1,"1,922","1,410",2,2017
"2006 Jubilee Dr, Hayward, CA 94541",94541,Alameda County,"$899,900 ",Single Family Residence,3,3/1,"1,995","1,410",2,2017
", Oakland, CA 94621",94621,Alameda County,"$1,095,000 ",Commercial Sale,,,"7,521",0.34,,1950
", San Leandro, CA 94578",94578,Alameda County,"$660,000 ",Commercial Sale,,,"1,540","5,289",,1953
"3536 Galindo St, Oakland, CA 94601",94601,Alameda County,"$399,000 ",Single Family Residence,2,1,913,"1,700",0,1912
", San Leandro, CA 94578",94578,Alameda County,"$238,000 ",Business Opportunity,,,,,,
"3685 Oak Knoll Blvd, Oakland, CA 94621",94621,Alameda County,"$275,000 ",Land,,,,,,
"28854 Pluto, Hayward, CA 94544",94544,Alameda County,"$139,500 ",Manufactured In Park,2,1,800,–,0,–
"1201 62nd Ave, Oakland, CA 94621",94621,Alameda County,"$469,000 ",Single Family Residence,3,2/1,"1,884","4,000",1,1922
"0 580, Livermore, CA 94551",94551,Alameda County,"$4,999,950 ",Land,,,,,,
"42209 Vinya Way, Fremont, CA 94539",94539,Alameda County,"$2,098,000 ",Single Family Residence,4,4/1,"3,431","4,941",2,2017
"0 Vasco Road, Livermore, CA 94551",94551,Alameda County,"$2,499,950 ",Land,,,,,,
"801 Tranquility Circle, Livermore, CA 94551",94551,Alameda County,"$764,000 ",Condominium,3,3/1,"1,664",0,2,2018
"43360 Mission Blvd, Fremont, CA 94539",94539,Alameda County,"$120,000 ",Business Opportunity,,,,,,
"1776 Bali Ct, San Leandro, CA 94578",94578,Alameda County,"$849,000 ",Single Family Residence,5,2/1,"2,679","2,882",2,2009
"7100 Norfolk, Berkeley, CA 94705-1743",-1743,Alameda County,"$2,499,000 ",Land,,,,,,
"7th St, Oakland, CA 94601",94601,Alameda County,"$554,000 ",Single Family Residence,2,2,"1,168","3,000",2,1912
"4500 Alexander Valley Way, Dublin, CA 94568",94568,Alameda County,"$1,393,305 ",Single Family Residence,4,4/1,"3,680","4,750",2,2017
"711 Old Canyon Road, Fremont, CA 94536",94536,Alameda County,"$148,000 ",Manufactured In Park,2,2,"1,272",–,2,–
"1524 Pacific Ave, Alameda, CA 94501",94501,Alameda County,"$1,335,000 ",Single Family Residence,6,3/1,"3,354","6,872",0,1902
"5438 Leona St, Oakland, CA 94619",94619,Alameda County,"$199,000 ",Land,,,,,,
"867 Boar Ter, Fremont, CA 94539",94539,Alameda County,"$7,888,000 ",Single Family Residence,5,5/1,"8,050",2.93,3,2006
"4325 Wallis Ranch Drive, Dublin, CA 94568",94568,Alameda County,"$1,274,497 ",Single Family Residence,5,4/1,"3,359","2,975",2,2017
"Pacific St., Union City, CA 94587",94587,Alameda County,"$1,200,000 ",Land,,,,,,
"856 Lester Ave, Hayward, CA 94541",94541,Alameda County,"$649,888 ",Single Family Residence,4,3,"1,708","5,000",0,1950
"2047 Carbondale Ct, Dublin, CA 94568",94568,Alameda County,"$1,188,888 ",Single Family Residence,3,2/1,"2,382","3,631",2,2017
"14413 Seagate Drive, San Leandro, CA 94577",94577,Alameda County,"$499,000 ",Condominium,2,1,968,0.25,1,1984
"000 Crestmont Dr, Oakland, CA 94619",94619,Alameda County,"$830,000 ",Land,,,,,,
"000 Crestmont, Oakland, CA 94619",94619,Alameda County,"$279,000 ",Land,,,,,,
"5115 Foothill Blvd, Oakland, CA 94601-5306",-5306,Alameda County,"$950,000 ",Single Family Residence,10,2/4,"4,400","4,800",0,1950
"5111 Foothill Blvd, Oakland, CA 94601-5306",-5306,Alameda County,"$560,000 ",Single Family Residence,4,1/1,"1,586","4,800",0,1924
"5107 Foothill Blvd, Oakland, CA 94601-5306",-5306,Alameda County,"$530,000 ",Single Family Residence,3,1/1,"1,366","4,800",0,1924
"1438 82nd Ave, Oakland, CA 94621",94621,Alameda County,"$299,950 ",Single Family Residence,2,1,926,"5,000",0,1946
"7232 Mt. Veeder Road, Dublin, CA 94568",94568,Alameda County,"$1,150,480 ",Single Family Residence,4,3/2,"3,016","3,800",2,2017
", Pleasanton, CA 94588",94588,Alameda County,"$300,000 ",Business Opportunity,,,,,,
"301 Kalthoff Cmn, Livermore, CA 94550",94550,Alameda County,"$3,888,000 ",Single Family Residence,5,6/1,"8,626",17.42,4,2008
"7316 Hamilton St, Oakland, CA 94621",94621,Alameda County,"$495,000 ",Duplex,,,"1,522","3,750",–,1960
"1437 103rd Ave, Oakland, CA 94603",94603,Alameda County,"$339,000 ",Single Family Residence,2,1,704,"3,800",1,1923
"1926 Chestnut St, Alameda, CA 94501",94501,Alameda County,"$675,000 ",Single Family Residence,2,1,874,"2,840",2,1912
"529 46th St, Oakland, CA 94609",94609,Alameda County,"$599,000 ",Single Family Residence,2,1,802,"3,400",0,1910
"529 46th St, Oakland, CA 94609",94609,Alameda County,"$599,000 ",Land,,,,,,
"0 Skyline Blvd, Oakland, CA 94603",94603,Alameda County,"$125,000 ",Land,,,,,,
"103 Dunfirth Drive, Hayward, CA 94542",94542,Alameda County,"$1,387,102 ",Single Family Residence,4,4/1,"3,946","7,669",3,2017
"107 Dunfirth Drive, Hayward, CA 94542",94542,Alameda County,"$1,360,880 ",Single Family Residence,5,4/1,"4,021","7,658",3,2017
"1574 Vinehill Cir, Fremont, CA 94539",94539,Alameda County,"$1,899,000 ",Land,,,,,,
"816 E 23rd St, Oakland, CA 94606",94606,Alameda County,"$1,250,000 ",Residential Income,,,"2,700","9,500",–,1918
"1421 78th Ave, Oakland, CA 94621",94621,Alameda County,"$389,000 ",Single Family Residence,3,1,846,"4,600",0,1923
"7788 Laguna Heights Court, Sunol, CA 94586",94586,Alameda County,"$11,888,000 ",Single Family Residence,6,7/2,"14,300",2.57,6,2017
"31385 San Andreas, Union City, CA 94587",94587,Alameda County,"$749,950 ",Single Family Residence,4,2,"1,530","8,160",2,1969
"1274 Via Vis, San Lorenzo, CA 94580",94580,Alameda County,"$599,000 ",Single Family Residence,3,1,"1,620","6,050",2,1951
"4300 Terrabella Way, Oakland, CA 94619",94619,Alameda County,"$1,200,000 ",Single Family Residence,4,3,"3,792","5,199",2,2004
"000 Crestmont Dr, Oakland, CA 94619",94619,Alameda County,"$799,000 ",Land,,,,,,
"000 Crestmont Dr., Oakland, CA 94619",94619,Alameda County,"$279,000 ",Land,,,,,,
"7026 Devon Way, Oakland, CA 94705",94705,Alameda County,"$2,650,000 ",Single Family Residence,6,5/1,"4,613","5,390",2,2017
"6500 San Pablo Ave., Oakland, CA 94608",94608,Alameda County,"$1,280,000 ",Land,,,,,,
"695 61st St., Oakland, CA 94609-1205",-1205,Alameda County,"$939,000 ",Single Family Residence,4,2,"1,255","4,680",1,1911
"3788 Almond Ave, Fremont, CA 94538",94538,Alameda County,"$148,888 ",Land,,,,,,
"0 Pinehaven Rd, Oakland, CA 94611",94611,Alameda County,"$158,000 ",Land,,,,,,
"Nina St, Hayward, CA 94541",94541,Alameda County,"$130,000 ",Land,,,,,,
"1536 Prescott, Oakland, CA 94607",94607,Alameda County,"$799,990 ",Condominium,2,2/1,"1,513",0,2,2017
"456 Urbano Ave, Hayward, CA 94544",94544,Alameda County,"$431,950 ",Single Family Residence,2,1,748,"2,400",1,1962
"2368 High Street, Oakland, CA 94601",94601,Alameda County,"$799,000 ",Residential Income,,,"3,642","3,547",–,1940
"3238 Brunell Place, Oakland, CA 94602",94602,Alameda County,"$1,695,000 ",Single Family Residence,2,2,"2,092",1.49,0,1942
"6992 Calistoga Lane, Dublin, CA 94586",94586,Alameda County,"$827,880 ",Condominium,3,2,"1,852","2,300",2,2017
"1633 8th St, Oakland, CA 94607",94607,Alameda County,"$650,000 ",Single Family Residence,4,1/1,"1,467","2,498",0,1904
"724 Campbell St, Oakland, CA 94607",94607,Alameda County,"$795,000 ",Single Family Residence,3,2,"2,114","6,295",0,1895
"2230 23rd Ave, Oakland, CA 94606",94606,Alameda County,"$750,000 ",Triplex,,,"2,576","6,250",–,1900
"2551 Admiral Circle, Hayward, CA 94045",94045,Alameda County,"$888,990 ",Single Family Residence,4,3,"2,193","2,572",2,2018
"2549 Admiral Circle, Hayward, CA 94545",94545,Alameda County,"$873,990 ",Single Family Residence,4,3,"2,160","2,279",2,2018
"3042 Harrison St, Oakland, CA 94611",94611,Alameda County,"$760,000 ",Duplex,,,"2,092","3,900",–,1910
"Overmoor St, Oakland, CA 94603",94603,Alameda County,"$1,200,000 ",Land,,,,,,
", Hayward, CA 94541",94541,Alameda County,"$499,950 ",Commercial Sale,,,"2,200","2,641",,1930
"10651 Mendenhall Rd, Livermore, CA 94550",94550,Alameda County,"$2,600,000 ",Land,,,,,,
"2644 Castro Valley Blvd, Castro Valley, CA 94546",94546,Alameda County,"$1,100,000 ",Commercial Sale,,,"4,285","7,230",,1940
"6636 Longwalk Drive, Oakland, CA 94611",94611,Alameda County,"$299,000 ",Land,,,,,,
"6640 Longwalk Drive, Oakland, CA 94611",94611,Alameda County,"$249,000 ",Land,,,,,,
"6642 Longwalk Drive, Oakland, CA 94611",94611,Alameda County,"$249,000 ",Land,,,,,,
